44.905041031652985, 853.1957796014068
43.8358733880422, 740.9331770222743
75.91090269636577, 854.2649472450175
80.18757327080891, 840.3657678780773
106.91676436107853, 854.2649472450175
105.84759671746775, 833.9507620164126
135.78429073856975, 829.6740914419695
168.92848769050408, 822.189917936694
198.86518171160608, 801.875732708089
232.00937866354045, 784.7690504103165
256.6002344665885, 794.3915592028136
290.8135990621336, 818.9824150058616
317.54279015240326, 827.5357561547479
346.4103165298945, 818.9824150058616
374.20867526377486, 815.7749120750293
405.2145369284877, 829.6740914419695
431.9437280187573, 844.6424384525204
