40.093786635404456, 850.4103165298944
34.81828839390387, 737.5146541617819
69.63657678780774, 851.4654161781946
71.74677608440797, 835.6389214536928
90.73856975381008, 851.4654161781946
94.95896834701054, 840.9144196951934
127.66705744431418, 843.0246189917937
159.32004689331768, 834.5838218053926
189.91793669402108, 811.3716295427901
216.29542790152402, 792.379835873388
246.89331770222742, 796.6002344665885
276.4361078546307, 818.757327080891
308.0890973036342, 836.6940211019929
332.35638921453693, 834.5838218053926
366.11957796014065, 822.9777256740914
393.55216881594373, 824.0328253223915
433.6459554513482, 837.7491207502931
