28.731535756154745, 502.8018757327081
32.64947245017585, 390.48769050410317
59.422039859320044, 503.45486518171157
60.72801875732708, 489.7420867526377
91.41852286049237, 503.45486518171157
88.1535756154748, 479.947245017585
119.4970691676436, 468.84642438452516
148.22860492379834, 457.7456037514654
179.57209847596718, 451.86869871043376
208.3036342321219, 450.56271981242674
238.3411488862837, 451.86869871043376
268.3786635404455, 450.56271981242674
299.0691676436108, 443.379835873388
324.53575615474796, 434.8909730363423
359.14419695193436, 431.6260257913247
388.5287221570926, 439.4618991793669
416.6072684642438, 455.78663540445484
450.56271981242674, 475.37631887456035
479.947245017585, 489.7420867526377
