31.209847596717466, 855.5803048065651
25.82883939038687, 742.5791324736225
65.64830011723329, 856.6565064478311
61.343493552168816, 841.5896834701056
96.85814771395076, 856.6565064478311
95.78194607268465, 839.4372801875733
121.61078546307151, 839.4372801875733
151.74443141852285, 828.6752637749121
186.18288393903867, 811.4560375146542
210.93552168815944, 799.6178194607269
234.61195779601408, 801.7702227432591
269.0504103165299, 815.7608440797186
301.3364595545135, 826.5228604923799
327.16529894490037, 826.5228604923799
361.60375146541617, 821.1418522860492
390.6611957796014, 826.5228604923799
426.1758499413834, 841.5896834701056
