23.652989449003513, 721.4161781946073
39.11840562719812, 609.5193434935521
60.042203985932, 722.3259085580304
50.035169988276664, 716.8675263774911
79.14654161781945, 722.3259085580304
85.51465416178193, 713.2286049237983
113.71629542790151, 709.5896834701055
141.91793669402108, 707.7702227432591
169.20984759671745, 700.4923798358733
192.86283704572097, 688.6658851113716
226.5228604923798, 677.7491207502931
253.81477139507618, 675.9296600234466
278.3774912075029, 684.1172332942555
313.85697538100817, 690.485345838218
341.14888628370454, 690.485345838218
372.07971864009374, 688.6658851113716
396.6424384525205, 687.7561547479484
420.295427901524, 691.3950762016412
453.0457209847596, 697.7631887456037
483.9765533411489, 705.9507620164126
510.358733880422, 712.3188745603751
534.9214536928487, 716.8675263774911
